,actual,cleared,data_year,offense,ori,state_abbr,agency_name,county_name
5559,1341,82,2017,property-crime,NJ0121400,NJ,New Brunswick Police Department,MIDDLESEX
5560,10,2,2017,property-crime,NJ0170200,NJ,Elmer Police Department,SALEM
5561,12,2,2017,property-crime,NJ0170300,NJ,Elsinboro Township Police Department,SALEM
5562,10,3,2017,property-crime,NJ0170400,NJ,Lower Alloways Creek Township Police Department,SALEM
5563,208,89,2017,property-crime,NJ0170500,NJ,Pennsville Township Police Department,SALEM
5564,237,77,2017,property-crime,NJ0170800,NJ,Penns Grove Police Department,SALEM
5565,206,39,2017,property-crime,NJ0171200,NJ,Salem Police Department,SALEM
5566,153,16,2017,property-crime,NJ0171300,NJ,Carney's Point Township Police Department,SALEM
5567,43,9,2017,property-crime,NJ0171500,NJ,Woodstown Police Department,SALEM
5568,236,121,2017,property-crime,NJ017SP00,NJ,State Police: Salem County,SALEM
5569,1,1,2017,property-crime,NJ0180000,NJ,Somerset County Sheriff's Office,SOMERSET
5570,24,1,2017,property-crime,NJ0180100,NJ,Bedminster Township Police Department,SOMERSET
5571,117,7,2017,property-crime,NJ0180200,NJ,Bernards Township Police Department,SOMERSET
5572,46,2,2017,property-crime,NJ0180300,NJ,Bernardsville Police Department,SOMERSET
5573,165,20,2017,property-crime,NJ0180400,NJ,Bound Brook Police Department,SOMERSET
5574,59,12,2017,property-crime,NJ0180500,NJ,Branchburg Township Police Department,SOMERSET
5575,387,107,2017,property-crime,NJ0180600,NJ,Bridgewater Township Police Department,SOMERSET
5576,7,1,2017,property-crime,NJ0180700,NJ,Far Hills Police Department,SOMERSET
5577,779,37,2017,property-crime,NJ0180800,NJ,"Franklin Township, Somerset County Police Department",SOMERSET
5578,83,11,2017,property-crime,NJ0180900,NJ,Green Brook Township Police Department,SOMERSET
5579,255,7,2017,property-crime,NJ0181000,NJ,Hillsborough Township Police Department,SOMERSET
5580,4,4,2017,property-crime,NJ0032600,NJ,New Hanover Township Police Department,BURLINGTON
5581,29,5,2017,property-crime,NJ0032700,NJ,North Hanover Township Police Department,BURLINGTON
